Damage,Year,Month,Targetspp,POINT_X,POINT_Y,Bear_abund,Landcover_code,Altitude,Human_population,Dist_to_forest,Dist_to_town,Livestock_killed,ShannonDivIndex,prop_arable,prop_orchards,prop_pasture,prop_ag_mosaic,prop_seminatural,prop_deciduous,prop_coniferous,prop_mixedforest,prop_grassland,prop_for_regen
0,2012,0,,519683.2172,540556.1237,31,211,590,403,1488.575958,155.829381,0,0.531709,83.968,0,3.52,0.128,0,0,0,0,0,0
0,2014,0,,519799.1559,612854.8245,39,312,1033,0,0,5903.226793,0,0.197715,0,0,0,0,0,0,95.027,0,0,4.973
0,2009,0,,519835.3582,548649.6452,31,231,914,0,339.805807,2676.343595,1,0.877413,0,0,64.342,3.347,0,28.612,0,3.699,0,0
0,2012,0,,520027.2671,554955.0454,34,242,952,53,760.958769,271.499948,0,1.509509,0,0,27.799,36.239,0,0.001,2.002,0,18.498,7.058
0,2014,0,,520033.6527,582976.7754,0,313,1148,0,0,4174.816252,0,1.076271,0,0,0,0,0,40.038,23.876,36.086,0,0
1,2011,6,bovine,520209,548278,31,231,922,0,363.408069,3133.331157,1,0.877413,0,0,64.342,3.347,0,28.612,0,3.699,0,0
1,2012,7,bovine,520266,542415,31,231,663,0,149.387592,1236.724602,3,1.065992,53.155,0,32.06,0,3.661,11.123,0,0,0,0
1,2012,8,bovine,520270,542435,31,231,676,0,149.710411,1257.024882,3,1.065992,53.155,0,32.06,0,3.661,11.123,0,0,0,0
1,2012,9,bovine,520292,546374,31,321,732,0,41.133608,3300.604297,1,1.057112,0,0,23.826,0,0,59.088,0,0,12.164,0
0,2009,0,,520312.7284,557051.21,42,324,935,0,218.285164,1262.914523,0,1.448795,0,0,6.783,17.473,0,0,41.934,0,19.491,14.318
1,2013,9,bovine,520430,541786,31,211,619,0,294.559792,762.558549,3,1.065992,53.155,0,32.06,0,3.661,11.123,0,0,0,0
1,2012,8,bovine,520544,544805,31,321,946,0,142.883515,2156.447934,1,1.319175,9.55,0,6.485,0,15.946,52.721,0,0,15.298,0
0,2014,0,,520619.2473,550162.9345,31,311,974,0,0,1440.063455,0,1.08386,0,0,38.935,0,0,35.423,0,25.642,0,0
0,2009,0,,520690.2576,616834.2452,28,312,1233,0,0,9920.92172,0,0.806977,0,0,0,0,0,0,69.864,0,19.612,10.524
0,2016,0,,520705.8387,563872.1593,58,321,988,0,28.82452,4170.551049,0,0.945913,0,0,0,0,0,65.502,21.4,10.057,3.013,0.028
0,2012,0,,520733.1859,549026.9762,31,231,949,0,92.61092,2468.421131,1,0.877413,0,0,64.342,3.347,0,28.612,0,3.699,0,0
0,2012,0,,520764.2906,539362.32,31,211,584,0,816.975995,824.385141,0,0.833376,70.301,0,14.613,0.298,0.072,14.716,0,0,0,0
0,2012,0,,520822.6334,612947.3995,39,312,1148,0,0,6487.038908,0,0.197715,0,0,0,0,0,0,95.027,0,0,4.973
0,2016,0,,520832.5702,621625.3134,28,321,1706,0,60.513524,10893.95465,0,1.095318,0,0,0,0,0,0,31.1,0,31.724,0
0,2009,0,,520833.1497,538106.026,31,211,534,0,353.263214,1275.408541,0,0.833376,70.301,0,14.613,0.298,0.072,14.716,0,0,0,0
0,2014,0,,520855.8868,526237.9227,27,211,508,29,1160.099844,432.891467,0,1.044067,65.84,0,15.649,0,1.398,9.787,0,0,0,0
0,2014,0,,520976.687,584663.8113,0,311,1076,0,0,4447.653813,0,1.019196,0,0,0,0,0,50.413,34.192,14.985,0,0.41
0,2012,0,,521157.4553,574857.641,42,312,1585,0,0,6836.636005,0,0.297859,0,0,0,0,0,0,91.201,8.799,0,0
0,2009,0,,521184.1541,519671.4257,0,311,680,0,0,2342.557032,0,0.691481,0,0,47.115,0,0,52.885,0,0,0,0
0,2014,0,,521198.2054,558120.569,42,312,895,0,0,2640.257123,0,0.611846,0,0,0,0,0,0.176,71.426,28.361,0.037,0
0,2009,0,,521215.8848,602619.7609,39,321,893,0,348.701357,2187.454704,0,1.209339,0,0,0,0,0,0,16.849,16.045,52.777,14.33
1,2013,8,ovine,521220,545668,31,321,941,0,53.236914,2164.375582,2,1.214439,35.463,0,0,0,0.666,21.158,3.389,0,39.286,0
0,2014,0,,521249.9714,589936.1479,37,313,1202,0,0,6514.48195,2,1.260077,0,0,0,0,0,0,17.02,40.112,33.174,9.694
0,2012,0,,521333.9777,536694.8654,31,243,511,0,23.746152,1156.754874,0,1.786823,22.428,0,7.656,5.257,14.146,28.84,0,0,0,6.612
0,2009,0,,521409.2653,518604.6969,0,231,604,0,130.462761,2729.141889,0,0.691481,0,0,47.115,0,0,52.885,0,0,0,0
0,2009,0,,521559.5135,584128.9885,0,311,1057,0,0,5123.879655,0,1.019196,0,0,0,0,0,50.413,34.192,14.985,0,0.41
0,2014,0,,521560.1083,607335.9861,39,312,811,0,0,1058.944372,0,1.092481,0,0,22.47,3.599,6.41,0,63.072,0,0.049,1.705
0,2009,0,,521573.1081,541755.5502,31,231,604,0,429.408462,1339.680651,0,1.356322,50.33,0,12.995,0,16.554,13.797,0,0,0,0
0,2014,0,,521624.8519,531762.2758,32,211,460,15,315.37745,672.576433,0,1.571557,22.911,0,3.577,0,3.495,21.897,0,0,0,0
0,2016,0,,521695.8913,531859.0496,32,211,460,15,394.907878,582.829851,0,1.571557,22.911,0,3.577,0,3.495,21.897,0,0,0,0
0,2009,0,,521701.2219,533055.4698,32,222,473,1169,306.411359,239.657949,0,1.571557,22.911,0,3.577,0,3.495,21.897,0,0,0,0
1,2010,9,ovine,521782,539894,31,112,565,208,1881.190046,0,1,0.938402,72.164,0,12.494,3.1,4.138,0,0,0,0,0
0,2009,0,,521911.8377,522490.0923,27,211,630,73,625.462723,67.259441,0,1.187023,50.822,0,23.623,0,0,18.185,0,0,0,0
0,2016,0,,521924.131,559428.2732,42,312,922,0,0,3668.602111,0,0.611846,0,0,0,0,0,0.176,71.426,28.361,0.037,0
0,2009,0,,521934.187,556717.5074,42,313,856,0,0,2152.737779,0,1.596539,0,0,7.931,0,0,16.25,31.459,27.687,3.247,13.427
0,2012,0,,522101.7173,564194.7803,58,311,1004,0,0,5577.984231,0,1.19481,0,0,0,0,0,40.169,20.068,0,35.31,4.453
0,2014,0,,522233.5747,549140.1907,31,321,950,0,28.254842,2362.099978,0,1.409887,0,0,7.554,0,0,46.1,0,12.549,19.349,14.448
0,2012,0,,522310.4274,524548.789,27,231,636,0,284.682131,567.883607,0,1.337497,18.662,0,33.541,0,16.04,31.757,0,0,0,0
1,2014,7,ovine,522354,544341,31,211,907,0,22.458697,708.963807,2,1.214439,35.463,0,0,0,0.666,21.158,3.389,0,39.286,0
0,2016,0,,522630.5698,522531.9011,27,211,581,0,1142.062308,221.25382,0,1.187023,50.822,0,23.623,0,0,18.185,0,0,0,0
0,2009,0,,522643.1145,601340.5131,39,321,884,0,384.678838,2606.84313,0,1.103835,0,0,0,0,0,0,4.421,55.963,19.012,20.604
0,2014,0,,522720.2333,615888.4683,28,324,1094,0,94.286907,9687.679735,0,0.424443,0,0,0,0,0,0,88.768,0,3.992,7.24
0,2012,0,,522724.7626,555678.554,42,311,903,0,0,2244.110627,0,1.334184,0,0,1.635,0,0,28.366,18.263,1.388,43.823,6.525
0,2014,0,,522751.1162,581567.8349,48,321,1237,0,15.24669,7224.762133,0,0.135358,0,0,0,0,0,0,97.473,0,1.184,1.343
0,2009,0,,522811.7889,595946.8576,32,313,1150,0,0,4568.071588,0,0.619253,0,0,0.975,0,0,0,0.298,82.88,7.214,8.633
0,2016,0,,522819.4336,530955.197,41,311,597,28,0,861.062479,0,1.371075,50.848,0,14.788,0.167,10.887,8.504,0,0,0,0
0,2012,0,,522849.245,607756.0707,39,321,966,0,26.655689,2086.112446,0,0.795033,0,0,5.115,0,0,0,76.125,0,12.211,6.549
1,2014,6,bovine,522851,591328,37,321,1338,0,63.778174,5363.120987,2,1.260077,0,0,0,0,0,0,17.02,40.112,33.174,9.694
1,2014,6,bovine,522851,591328,37,321,1338,0,63.778174,5363.120987,2,1.260077,0,0,0,0,0,0,17.02,40.112,33.174,9.694
0,2012,0,,522855.1583,535975.6584,31,211,523,259,1151.533631,746.026415,0,1.786823,22.428,0,7.656,5.257,14.146,28.84,0,0,0,6.612
1,2012,8,bovine,522877,548764,31,321,946,0,29.447141,2944.311761,1,0.873594,0,0,0,6.266,0,6.84,0,2.093,75.379,9.421
0,2009,0,,522895.2764,533907.335,41,112,486,4935,1279.223493,0,0,0.984624,31.317,0,0,0,0,0,0,0,0,0
0,2014,0,,523032.3756,544091.5363,31,211,769,534,119.135647,184.158107,0,1.707545,16.37,0,0,0,32.666,10.424,6.025,0,1.015,0
0,2016,0,,523108.6257,598055.8402,39,313,984,0,0,3697.625525,0,0.530562,0,0,8.017,0,0,0,2.861,86.337,0,2.785
0,2012,0,,523158.0578,619151.0281,28,312,1348,0,0,11453.76956,0,0.970811,0,0,0,0,0,0,55.584,0,14.981,29.435
0,2014,0,,523235.7045,583630.2895,48,321,1139,0,214.224322,6870.90887,0,1.003216,0,0,0,0,0,0,35.709,0,49.102,15.189
1,2016,8,bovine,523247,614901,28,321,1223,0,56.786116,8781.98039,1,0.537356,0,0,0,0,0,0,77.158,0,22.842,0
0,2009,0,,523265.2837,560621.1736,58,313,928,0,0,2779.712895,0,1.118711,0,0,0,0,0,0,27.974,54.212,8.327,9.488
0,2014,0,,523275.6438,581590.1439,48,321,1175,0,159.990248,7667.83634,0,0.919912,0,0,0,0,0,0,62.165,0,15.672,22.164
1,2012,7,bovine,523282,546649,31,321,953,0,114.106649,1161.465051,1,1.324197,0,0,4.455,0,12.44,41.436,0,0,35.271,5.888
0,2014,0,,523446.0539,521405.3251,27,112,566,156,379.674542,26.317018,0,1.427767,42.859,0,16.448,0,7.314,23.302,0,0,0,0
0,2012,0,,523489.0452,558244.678,42,313,879,0,0,1834.54642,1,1.006725,0,0,0,4.957,0,5.008,51.954,38.081,0,0
0,2009,0,,523566.5802,540368.2314,31,211,608,4,1403.044495,547.771828,0,0.720591,75.281,0,0.197,19.217,0,0,0,0,0,0
1,2012,8,bovine,523728,541827,31,211,634,9,332.833117,734.192273,2,0.991389,71.349,0,1.061,0,13.211,3.708,0,0,0,0
0,2012,0,,523814.1768,547501.5963,31,321,965,0,433.917957,1700.530921,1,1.324197,0,0,4.455,0,12.44,41.436,0,0,35.271,5.888
0,2012,0,,523845.5877,547957.9841,31,321,971,0,602.058274,2147.797228,1,0.873594,0,0,0,6.266,0,6.84,0,2.093,75.379,9.421
0,2014,0,,524022.3704,604220.9331,39,112,642,276,254.09611,0,0,1.739104,15.464,0,0.459,11.613,0,0,31.151,0,17.221,12.779
0,2016,0,,524083.2652,536817.7896,31,243,496,0,379.748333,235.141643,0,1.457856,41.935,0,2.496,4.202,27.095,6.731,0,0,0,0
0,2014,0,,524197.2469,549574.5348,42,321,935,0,171.034103,3187.644516,1,0.873594,0,0,0,6.266,0,6.84,0,2.093,75.379,9.421
1,2012,8,bovine,524200,542672,31,243,638,0,1022.55685,725.47264,2,0.991389,71.349,0,1.061,0,13.211,3.708,0,0,0,0
0,2009,0,,524283.7699,566553.5647,42,311,1108,0,0,5706.982598,0,1.270165,0,0,0,0,0,43.996,21.281,24.279,10.445,0
1,2014,5,bovine,524362,588496,37,321,1160,0,13.726287,5935.932168,1,0.66817,0,0,0,0,0,0,81.479,4.961,9.663,3.897
0,2016,0,,524372.6089,545794.6647,31,243,759,42,288.635425,155.568698,1,1.324197,0,0,4.455,0,12.44,41.436,0,0,35.271,5.888
0,2014,0,,524381.761,583777.0685,48,324,1106,0,257.204099,7956.323611,0,0.990067,0,0,0,0,0,0,46.215,4.252,4.512,45.022
0,2012,0,,524419.8731,587579.6425,48,324,1066,0,38.483362,6228.215943,0,1.240267,0,0,0,0,0,0,21.763,41.17,6.7,30.366
1,2016,6,bovine,524433,562817,58,321,977,0,278.760418,2885.162857,1,1.256074,0,0,0,0,0,39.798,25.441,6.945,27.816,0
0,2014,0,,524443.8891,564235.3044,58,311,1042,0,0,3748.545021,0,1.370618,0,0,0,0,0,39.894,32.928,8.483,12.935,5.76
0,2016,0,,524456.0594,563209.8903,58,321,1003,0,164.668934,3076.813487,1,1.256074,0,0,0,0,0,39.798,25.441,6.945,27.816,0
1,2014,7,bovine,524499,591257,37,324,1213,0,143.523887,3916.708945,1,0.809589,0,0,0,0,0,0,57.246,0,3.746,39.007
0,2014,0,,524518.2391,590980.358,37,312,1213,0,0,4052.812884,1,0.809589,0,0,0,0,0,0,57.246,0,3.746,39.007
0,2014,0,,524598.471,530507.3612,41,242,603,23,252.535709,594.610251,0,1.454609,9.616,0,22.44,29.198,3.658,34.068,0,0,0,0
0,2014,0,,524651.0271,596880.8982,32,312,1028,0,0,3016.553204,0,1.342926,0,0,36.919,0,0,0,25.522,20.525,0,17.034
1,2016,8,bovine,524693,558594,58,242,850,75,84.63625,777.482954,1,1.006725,0,0,0,4.957,0,5.008,51.954,38.081,0,0
0,2009,0,,524715.3904,569472.0097,42,311,1220,0,0,6500.174998,0,1.051454,0,0,0,0,0,45.193,20.622,34.185,0,0
0,2009,0,,524730.317,608030.9182,39,324,780,0,46.023044,1763.432161,0,1.056543,0,0,0,0,0,0,42.907,0.046,37.011,20.037
0,2009,0,,524791.1496,571685.1293,36,312,1311,0,0,4746.186055,0,1.107204,0,0,0,0,0,4.131,60.037,1.706,14.579,19.548
0,2016,0,,524836.4587,582664.7214,48,324,957,0,115.503419,7737.853703,0,1.003216,0,0,0,0,0,0,35.709,0,49.102,15.189
0,2014,0,,524856.2079,586111.8735,48,324,1283,0,92.497363,6413.865497,0,1.240267,0,0,0,0,0,0,21.763,41.17,6.7,30.366
0,2009,0,,524861.2882,544009.7371,31,211,628,0,429.200395,820.308059,0,1.707545,16.37,0,0,0,32.666,10.424,6.025,0,1.015,0
0,2012,0,,525049.6771,537821.4225,42,231,710,0,138.807526,1083.586221,0,1.607861,9.964,0,23.025,5.703,9.055,36.489,0,0,0,0
0,2009,0,,525056.7879,550892.0262,42,312,923,0,0,2537.836184,0,1.037019,0,0,0,3.492,0,0,56.741,4.847,32.641,2.279
0,2014,0,,525074.3251,521569.0797,27,211,509,14,1280.490823,451.823857,0,1.070204,59.582,0,23.151,0,8.734,8.533,0,0,0,0
0,2012,0,,525159.5995,592383.4029,37,312,1121,0,0,2830.773474,0,1.239615,0,0,23.694,0,0,0,12.538,0,15.285,48.483
0,2009,0,,525177.4904,593848.4353,32,231,1092,0,299.851599,2353.91048,1,0.930507,0,0,51.146,0,0,0,39.566,0,0,9.288
0,2014,0,,525184.9157,549432.3963,42,321,923,0,298.424737,3553.336429,1,0.555162,0,0,0,3.742,0,2.621,0,0.749,86.54,6.348
0,2012,0,,525391.5082,606224.2789,39,242,710,121,426.606458,1.673428,0,1.187709,0.23,0,0,31.928,1.401,0,0,9.191,52.031,2.397
0,2012,0,,525398.9126,541059.9605,31,222,613,146,1264.139402,72.419011,2,1.249252,59.158,0,15.649,0.942,4.559,0,0,0.14,0,0
1,2014,5,ovine,525475,595211,32,231,1025,0,4.823716,1813.852815,1,0.930507,0,0,51.146,0,0,0,39.566,0,0,9.288
0,2009,0,,525486.1329,554457.5498,42,313,879,0,0,1267.824584,0,1.28725,0,0,2.265,0,11.421,9.709,43.793,32.812,0,0
1,2013,5,alte,525489,589468,37,321,1055,0,246.406197,4501.606844,1,1.016278,0,0,0,0,3.598,0,20.411,0,14.042,61.95
1,2016,7,bovine,525490,540023,42,222,644,0,333.286614,575.967761,2,1.249252,59.158,0,15.649,0.942,4.559,0,0,0.14,0,0
1,2014,6,bovine,525590,546024,31,311,936,0,0,1394.148669,1,1.018434,0,0,6.362,0,0,52.207,0,0,37.099,4.332
0,2009,0,,525671.5342,535779.014,41,211,518,306,1240.930761,480.328086,0,1.625074,42.662,0,1.443,12.532,12.251,6.078,0,0,0,0
0,2012,0,,525757.0348,608171.5518,39,321,782,0,217.574266,1849.531599,0,1.1049,0,0,0,0,0,0,22.926,8.506,57.754,10.814
1,2014,8,alte,525760,539780,42,231,646,0,185.409909,922.616871,2,1.249252,59.158,0,15.649,0.942,4.559,0,0,0.14,0,0
0,2009,0,,525816.7102,621049.7235,28,312,1240,0,0,9022.115603,0,0.687789,0,0,0,0,0,0,55.171,0,44.829,0
0,2012,0,,525830.5716,524608.0732,27,243,706,0,1180.460794,592.738842,0,1.150274,28.351,0,50.591,0,15.898,0.052,0,0,0,0
1,2013,9,bovine,525873,579268,48,321,1028,0,65.409387,4780.093687,1,0.881018,0,0,0,0,0,0,65.68,0,17.226,17.093
0,2009,0,,525910.725,579764.5814,48,312,1020,0,0,5191.933112,0,0.537704,0,0,0,0,0,0,81.782,0,16.219,1.999
0,2009,0,,525938.383,624767.9257,0,312,1424,0,0,8615.966623,0,0.955571,0,0,0,0,0,0,57.375,0,14.507,28.118
0,2014,0,,525988.0559,596566.8655,32,313,907,0,0,2061.525479,0,1.376278,0,0,23.282,0,0,0,20.106,28.79,0,27.823
0,2012,0,,525999.95,563310.6688,58,311,1021,0,0,2042.339145,0,1.198711,0,0,0,0,2.743,46.04,34.917,2.807,13.412,0.082
0,2014,0,,526001.197,575668.8412,48,324,1190,0,17.222363,2389.857237,1,0.774724,0,0,0,0,7.869,0,73.831,17.262,0,1.039
0,2009,0,,526012.9683,540379.5731,42,211,635,15,820.501805,921.980511,2,1.249252,59.158,0,15.649,0.942,4.559,0,0,0.14,0,0
1,2012,8,bovine,526015,574275,36,243,972,0,23.515639,2343.039657,1,0.774724,0,0,0,0,7.869,0,73.831,17.262,0,1.039
0,2012,0,,526102.0798,625395.2231,0,312,1423,0,0,8111.19497,0,0.955571,0,0,0,0,0,0,57.375,0,14.507,28.118
0,2009,0,,526109.3141,567927.1389,36,321,1138,0,84.715535,6414.573599,0,1.320305,0,0,0,0,0,2.401,23.548,29.585,38.804,5.661
0,2014,0,,526113.1652,543719.8754,42,243,699,0,237.566041,226.982965,0,1.132072,7.791,0,7.693,0,42.228,42.173,0,0,0,0.115
0,2014,0,,526146.8519,559258.963,58,242,840,159,286.222974,0,0,0.994601,0,0,0,64.105,0,0,22.237,2.159,0.189,1.012
0,2016,0,,526179.2635,559974.7294,58,242,854,196,358.68437,235.181513,2,1.666955,0,0,0,22.785,0,0.005,15.063,11.043,32.604,11.345
1,2012,8,alte,526288,548920,42,321,902,0,464.239586,2415.335039,1,0.555162,0,0,0,3.742,0,2.621,0,0.749,86.54,6.348
0,2016,0,,526320.8142,571587.5328,36,312,1387,0,0,3855.67675,0,1.125641,0,0,0,0,0,0.645,47.105,28.145,23.195,0.91
0,2012,0,,526350.5597,542286.3082,42,313,692,0,0,1067.769296,0,1.274404,49.266,0,22.035,0,18.057,0,0,9.053,0,0
0,2009,0,,526370.1728,520404.9242,27,231,498,0,247.227328,2129.23436,0,1.070204,59.582,0,23.151,0,8.734,8.533,0,0,0,0
0,2016,0,,526406.4199,564766.5508,58,243,1062,0,11.855068,3251.801945,0,1.324408,0,0,0,0,8.706,46.919,22.93,19.093,1.593,0.759
0,2012,0,,526419.4295,560540.5399,58,242,887,196,152.442181,117.792574,2,1.666955,0,0,0,22.785,0,0.005,15.063,11.043,32.604,11.345
0,2016,0,,526421.3266,582416.6224,48,312,1011,0,0,6285.862389,0,0.742703,0,0,0,0,0,0,71.004,0,23.514,5.482
0,2012,0,,526477.4978,569427.2377,36,324,1166,0,2.604073,5746.786991,0,1.320305,0,0,0,0,0,2.401,23.548,29.585,38.804,5.661
0,2012,0,,526522.1982,582007.3871,48,312,965,0,0,5964.941863,0,0.742703,0,0,0,0,0,0,71.004,0,23.514,5.482
0,2012,0,,526539.7609,610917.116,39,312,905,0,0,4187.989878,0,0.543474,0,0,0,0,0,0,80.792,0,17.643,1.565
0,2014,0,,526639.5919,617226.2408,28,312,1044,0,0,8174.532868,0,0.686913,0,0,0,0,0,0,44.423,0,55.577,0
0,2016,0,,526641.4865,591794.2455,37,324,962,0,1062.815738,1929.12356,0,1.239615,0,0,23.694,0,0,0,12.538,0,15.285,48.483
0,2012,0,,526696.0796,612047.3259,39,312,892,0,0,5209.684334,0,0.897487,0,0,0,0,0,0,64.397,0,16.967,18.636
0,2014,0,,526782.8645,524141.1171,27,112,643,148,1582.709204,0,0,1.150274,28.351,0,50.591,0,15.898,0.052,0,0,0,0
0,2012,0,,526786.5055,570555.3753,36,313,1321,0,0,4585.015987,0,1.125641,0,0,0,0,0,0.645,47.105,28.145,23.195,0.91
0,2012,0,,526797.7873,539381.0826,42,112,511,0,529.379836,448.662729,0,1.607861,9.964,0,23.025,5.703,9.055,36.489,0,0,0,0
1,2013,7,alte,526803,560464,58,112,891,196,446.227746,0,2,1.666955,0,0,0,22.785,0,0.005,15.063,11.043,32.604,11.345
1,2013,7,alte,526803,560464,58,112,891,196,446.227746,0,2,1.666955,0,0,0,22.785,0,0.005,15.063,11.043,32.604,11.345
0,2012,0,,526844.0775,534520.682,41,311,648,0,0,2195.986814,0,0.840441,69.218,0,2.979,0,23.274,4.502,0,0,0,0
1,2013,5,bovine,526853,587110,48,324,1185,0,61.011893,4189.090144,1,0.979662,0,0,0,0,0,0,35.084,0,13.486,51.429
1,2014,7,bovine,526892,586566,48,324,1185,0,221.202484,4473.560193,1,1.213092,0,0,23.119,0,0,0,44.161,0,5.491,27.229
1,2014,7,bovine,527030,550545,42,321,876,0,98.631412,3018.959037,1,1.26229,0,0,0,0,0,13.345,42.337,0,31.226,13.092
0,2012,0,,527035.7569,546487.0528,42,311,807,0,0,909.5706,0,1.234907,34.865,0,0,0,16.393,42.243,0,5.564,0.076,0.86
0,2009,0,,527059.5893,591549.5489,37,324,952,0,1211.343776,1923.741147,0,1.594361,7.679,0,37.477,0,8.82,0,6.398,0,17.777,21.848
0,2010,0,,527073.2259,533217.1543,41,311,785,0,0,3033.863648,0,0.669627,0,0,39.198,0,0,60.802,0,0,0,0
0,2014,0,,527073.6931,618700.9528,28,321,1096,0,34.076489,7545.005606,0,0.63202,0,0,0,0,0,0,71.184,0,28.153,0.662
0,2014,0,,527085.3104,581524.7638,48,312,870,0,0,5228.183605,1,1.287405,15.586,0,0.05,0,0,0,33.295,4.996,42.686,3.387
0,2009,0,,527094.4537,596817.2607,32,324,828,0,52.29103,1785.662329,0,1.117763,0,0,58.352,0,0,0,12.097,9.791,0,19.76
0,2014,0,,527102.6579,560253.447,58,242,912,74,417.650618,7.523335,0,1.518679,0,0,0,28.838,0,3.262,28.914,13.425,23.511,0
0,2014,0,,527111.4088,538320.052,42,242,547,23,759.870465,495.692858,0,1.66165,20.297,0,28.225,20.257,19.712,4.865,0,0,0,6.41
0,2012,0,,527198.3996,617021.2488,28,321,1078,0,121.891843,7681.799639,0,0.58872,0,0,0,0,0,0,72.443,0,27.557,0
0,2014,0,,527237.6714,563983.5688,58,321,1116,0,84.283488,2398.15955,0,0.761229,0,0,0,0,0,2.477,14.386,76.264,6.874,0
0,2012,0,,527303.4213,517360.0239,27,211,494,0,1245.40871,743.093567,0,1.042095,46.268,0,38.21,0,0,14.939,0,0,0,0.223
0,2016,0,,527421.7497,581055.1075,48,321,848,0,64.570451,4692.630625,1,1.287405,15.586,0,0.05,0,0,0,33.295,4.996,42.686,3.387
0,2010,0,,527423.8656,568137.0307,36,313,1166,0,0,6555.665022,0,1.006423,0,0,0,0,0,0,65.676,16.03,9.948,8.345
1,2014,6,bovine,527478,583741,48,321,1088,0,83.012989,6324.231609,1,0.843365,0,0,0.638,0,0,0,46.64,0,3.099,49.622
0,2010,0,,527516.3515,582542.7861,48,312,963,0,0,5539.662503,0,0.71749,0,0,0,0,0,0,73.853,0,6.173,19.974
0,2009,0,,527597.488,628579.219,0,312,1463,0,0,5307.500538,0,0.919886,0,0,0,0,0,0,61.904,0,14.992,23.104
0,2010,0,,527618.7421,551506.9128,42,321,871,0,12.662973,2928.063772,1,1.26229,0,0,0,0,0,13.345,42.337,0,31.226,13.092
0,2016,0,,527671.9339,537128.872,41,243,553,87,577.939051,808.278294,0,1.028672,58.869,0,0,0,28.77,7.948,0,0,0,0.702
0,2009,0,,527699.6506,628132.3741,0,324,1430,0,36.817131,5394.733696,0,0.919886,0,0,0,0,0,0,61.904,0,14.992,23.104
0,2010,0,,527785.0802,517397.2018,27,211,534,0,963.954993,380.813388,0,1.042095,46.268,0,38.21,0,0,14.939,0,0,0,0.223
0,2016,0,,527800.3419,557971.6187,58,242,816,90,182.763266,0,0,1.382243,0,0,0,42.974,0,0,16.039,19.774,2.471,18.742
0,2012,0,,527811.8616,546057.3584,42,211,695,5,403.526672,720.622984,0,1.234907,34.865,0,0,0,16.393,42.243,0,5.564,0.076,0.86
0,2014,0,,528015.4804,581383.8551,48,321,827,0,7.584632,4393.25273,1,1.287405,15.586,0,0.05,0,0,0,33.295,4.996,42.686,3.387
0,2012,0,,528029.5608,556714.1173,58,242,767,93,3.255979,973.038097,0,1.213381,0,0,0.546,53.848,13.621,0,23.459,7.566,0.961,0
0,2012,0,,528086.9682,589862.1583,48,312,902,0,0,2336.762066,0,1.594361,7.679,0,37.477,0,8.82,0,6.398,0,17.777,21.848
0,2010,0,,528093.0425,577299.979,48,312,924,0,0,2103.931573,0,0.935013,0,0,1.677,0,1.734,0,63.981,5.317,0,27.291
1,2013,5,bovine,528151,562053,58,312,1032,0,0,1073.619834,2,1.300445,0,0,0,2.567,0,7.789,14.628,31.649,43.367,0
0,2016,0,,528180.8136,523984.4548,27,231,539,0,1036.432675,889.456942,0,1.12345,45.972,0,37.581,0,11.387,0,0,0,0,0
1,2015,7,bovine,528242,581058,48,321,817,0,265.951761,4014.183721,1,1.287405,15.586,0,0.05,0,0,0,33.295,4.996,42.686,3.387
0,2016,0,,528266.6679,564095.7798,58,313,1180,0,0,2764.925289,0,0.761229,0,0,0,0,0,2.477,14.386,76.264,6.874,0
1,2012,6,bovine,528335,562533,58,321,1068,0,231.979421,1503.08156,2,1.300445,0,0,0,2.567,0,7.789,14.628,31.649,43.367,0
0,2010,0,,528367.5317,514280.8764,0,311,601,0,0,2250.12296,0,0.944556,0,0,42.678,0,0,49.144,7.327,0,0,0.85
0,2016,0,,528441.0524,609226.3591,39,312,792,0,0,2223.159118,0,0.931912,0,0,4.872,0.946,0.628,0,49.872,0,43.682,0
0,2014,0,,528457.4271,520290.5091,27,211,534,135,1124.272112,270.668121,0,0.309759,92.131,0,0.001,0,0.777,6.901,0,0,0,0
0,2014,0,,528499.9893,547358.2001,42,311,712,0,0,455.264184,0,1.234907,34.865,0,0,0,16.393,42.243,0,5.564,0.076,0.86
0,2010,0,,528544.4503,533655.2536,41,231,876,0,57.337975,2289.753614,0,0.669627,0,0,39.198,0,0,60.802,0,0,0,0
1,2013,5,bovine,528669,578229,48,324,802,0,48.921552,2788.988804,1,1.340485,0,0,5.159,0,0,0,40.848,4,25.272,24.722
0,2010,0,,528762.0134,567320.6323,58,312,1464,0,0,5967.560589,0,0.651559,0,0,0,0,0,0,78.437,15.264,0,6.298
0,2012,0,,528777.2011,531840.4411,41,311,757,0,0,1746.753513,0,0.669627,0,0,39.198,0,0,60.802,0,0,0,0
0,2014,0,,528819.4464,533131.8484,41,231,836,0,87.840564,1790.650032,0,0.669627,0,0,39.198,0,0,60.802,0,0,0,0
0,2014,0,,528819.6323,567017.5631,58,312,1493,0,0,5694.264762,0,0.651559,0,0,0,0,0,0,78.437,15.264,0,6.298
0,2016,0,,528927.4726,574284.7785,36,231,861,0,55.888684,613.67525,0,1.30627,1.835,0,37.745,0,20.528,0,33.622,0,0,6.271
0,2012,0,,528939.413,604155.3035,32,211,728,31,1455.602367,534.336119,0,0.976676,68.301,0,0,5.898,0,0,0,9.107,15.888,0
